casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2025-00068251,HIGH SERVICE RD,2025-08-27T16:05:00.000,8,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,SCooney,2025-00068251-001,,
2025-00068251,HIGH SERVICE RD,2025-08-27T16:05:00.000,8,2025,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,SCooney,2025-00068251-002,,Larceny-theft
2025-00501510,N MAIN ST,2025-08-27T08:54:30.000,8,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00501510-001,,
2025-00501512,RAILROAD ST ST,2025-08-26T22:55:50.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501512-001,,Larceny-theft
2025-00501498,WATERMAN ST,2025-08-26T07:20:58.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501498-001,,Larceny-theft
2025-00067820,800 Block CRANSTON ST,2025-08-26T07:15:32.000,8,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,MVlaun,2025-00067820-001,,
2025-00067820,800 Block CRANSTON ST,2025-08-26T07:15:32.000,8,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MVlaun,2025-00067820-002,,
2025-00501499,VILLA AVE,2025-08-26T06:17:30.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,ADecristofano,2025-00501499-001,,Larceny-theft
2025-00067804,200 Block THOMAS SPANN WAY,2025-08-26T05:39:00.000,8,2025,Burglary,11-8-2.2,B&E OF DWELLING WHEN RESIDENT HOME,1,BAucoin,2025-00067804-001,,Burglary
2025-00501497,PARSONAGE ST,2025-08-25T20:41:21.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JLopes,2025-00501497-001,,Larceny-theft
2025-00067628,LEXINGTON AVE / ELMWOOD AVE,2025-08-25T16:35:00.000,8,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,MLeclerc,2025-00067628-001,,
2025-00067619,JACKSON WALKWAY  &  BROAD ST,2025-08-25T16:17:00.000,8,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,RMorales,2025-00067619-001,,
2025-00067586,DUDLEY ST,2025-08-25T14:46:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00067586-001,,
2025-00501503,CHALKSTON AVE,2025-08-25T12:30:08.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501503-001,,Larceny-theft
2025-00501473,CLIFFORD STREET ST,2025-08-24T09:55:12.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501473-001,,
2025-00067050,300 BlockS WATER ST,2025-08-23T23:11:00.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2025-00067050-001,,Larceny-theft
2025-00501476,WEBB ST,2025-08-23T22:08:59.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501476-001,,
2025-00066912,DEVEROUX ST,2025-08-23T16:41:04.000,8,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,CBerciano,2025-00066912-001,,
2025-00066912,DEVEROUX ST,2025-08-23T16:41:04.000,8,2025,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,CBerciano,2025-00066912-002,Aggravated Assault,
2025-00066651,600 BlockN MAIN ST,2025-08-22T18:35:00.000,8,2025,Assistance Rendered,Not Used,No violations,0,PHourahan,2025-00066651-001,,
2025-00066586,COTTAGE ST,2025-08-22T14:08:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00066586-001,,
2025-00066565,ALTHEA ST &  SERVICE 1 RD,2025-08-22T12:51:00.000,8,2025,Warrant\Capias,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,BMcParlin,2025-00066565-001,,
2025-00066328,600 BlockN MAIN ST,2025-08-21T13:21:06.000,8,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,DDiaz,2025-00066328-001,,
2025-00501460,ASHBURTON ST,2025-08-20T23:26:09.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501460-001,,
2025-00066181,300 BlockS MAIN ST,2025-08-20T21:53:00.000,8,2025,Burglary,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,1,KWoodbine,2025-00066181-001,,Burglary
2025-00066181,300 BlockS MAIN ST,2025-08-20T21:53:00.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,KWoodbine,2025-00066181-002,,
2025-00501463,GLADSTONE ST,2025-08-20T18:44:09.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,ADecristofano,2025-00501463-001,,Larceny-theft
2025-00066014,FARMINGTON AVENUE,2025-08-20T08:54:00.000,8,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00066014-001,,
2025-00065881,BROAD ST,2025-08-19T18:15:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00065881-001,,
2025-00065871,ADRIAN HALL WAY,2025-08-19T17:26:22.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MKelley,2025-00065871-001,,Larceny-theft
2025-00065854,ELMWOOD AVE,2025-08-19T16:39:00.000,8,2025,Property Damage,Not Used,No violations,0,Central Station,2025-00065854-001,,
2025-00065814,500 BlockN MAIN ST,2025-08-19T13:30:00.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,YCaba,2025-00065814-001,,
2025-00065800,NOYES AVE,2025-08-19T12:51:00.000,8,2025,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,Central Station,2025-00065800-001,,Motor Vehicle Theft
2025-00065601,GREENE ST,2025-08-18T17:09:33.000,8,2025,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,MKelley,2025-00065601-001,Aggravated Assault,
2025-00065577,HENRIETTA ST,2025-08-18T15:45:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00065577-001,,
2025-00065576,WEST MINISTER ST,2025-08-18T15:39:00.000,8,2025,Fraud,Not Used,No violations,0,Central Station,2025-00065576-001,,
2025-00501413,FULTON ST,2025-08-18T11:54:49.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501413-001,,Larceny-theft
2025-00065223,TINGLEY ST,2025-08-17T12:40:00.000,8,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station,2025-00065223-001,,
2025-00501422,OHIO,2025-08-17T03:07:44.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501422-001,,
2025-00501429,CLADRASTIS AVE,2025-08-15T21:14:42.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501429-001,,Larceny-theft
2025-00064728,SHERIDAN ST,2025-08-15T20:51:00.000,8,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MPesola,2025-00064728-001,,
2025-00064728,SHERIDAN ST,2025-08-15T20:51:00.000,8,2025,Warrant\Capias,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,MPesola,2025-00064728-002,,
2025-00064728,SHERIDAN ST,2025-08-15T20:51:00.000,8,2025,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,MPesola,2025-00064728-003,,
2025-00064728,SHERIDAN ST,2025-08-15T20:51:00.000,8,2025,Forgery,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - COUNTERFEIT/FOR,1,MPesola,2025-00064728-004,,
2025-00064728,SHERIDAN ST,2025-08-15T20:51:00.000,8,2025,Weapons,11-47-5,POSS OF ARMS BY CONVICT IN CRIME OF VIOL/FUGITIVE,1,MPesola,2025-00064728-005,,
2025-00064572,EXCHANGE ST,2025-08-15T11:01:00.000,8,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00064572-001,,
2025-00501439,NOYES ST,2025-08-14T22:34:37.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501439-001,,Larceny-theft
2025-00064243,ELMWOOD AVE,2025-08-14T10:09:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00064243-001,,
2025-00063867,0 Block FREEMAN PKY,2025-08-13T06:22:05.000,8,2025,Burglary,11-8-2.2,B&E OF DWELLING WHEN RESIDENT HOME,1,KMorel,2025-00063867-001,,Burglary
2025-00501411,BYFIELD ST,2025-08-12T20:21:11.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501411-001,,
2025-00063755,CLIFFORD ST,2025-08-12T19:53:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00063755-001,,
2025-00063734,W FRIENDSHIP ST,2025-08-12T18:27:00.000,8,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00063734-001,,
2025-00063224,0 Block PLEASANT VALLEY PKY,2025-08-11T01:50:00.000,8,2025,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,JCoro,2025-00063224-001,Aggravated Assault,
2025-00063224,0 Block PLEASANT VALLEY PKY,2025-08-11T01:50:00.000,8,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,JCoro,2025-00063224-002,,
2025-00501370,W RIVER SQ,2025-08-09T20:43:15.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501370-001,,Larceny-theft
2025-00501375,ANGELL ST,2025-08-09T10:13:21.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501375-001,,Larceny-theft
2025-00062524,ATWELLS AVE,2025-08-09T02:23:00.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2025-00062524-001,,Larceny-theft
2025-00062357,NICHOLAS BROWN YARDS  &  OLNEY ST,2025-08-08T17:25:00.000,8,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,ESoloman,2025-00062357-001,,
2025-00062357,NICHOLAS BROWN YARDS  &  OLNEY ST,2025-08-08T17:25:00.000,8,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,ESoloman,2025-00062357-002,,
2025-00501385,PROVIDENCE,2025-08-06T18:32:30.000,8,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00501385-001,,
2025-00061806,BRIDGE ST,2025-08-06T18:29:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00061806-001,,
2025-00501386,PROVIDENCE,2025-08-06T18:26:59.000,8,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00501386-001,,
2025-00501387,PROVIDENCE,2025-08-06T18:09:19.000,8,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00501387-001,,
2025-00061752,0 Block PLEASANT VALLEY PKY,2025-08-06T15:27:00.000,8,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,BMcDonnell,2025-00061752-001,,
2025-00061726,DISTRICT PARK,2025-08-06T13:32:00.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,4,JManown,2025-00061726-001,,
2025-00061681,POTTERS AVE,2025-08-06T10:13:44.000,8,2025,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,MVlaun,2025-00061681-001,,Larceny-theft
2025-00501399,ATWELLS AVE,2025-08-05T17:35:55.000,8,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00501399-001,,
2025-00061369,PLEASANT VALLEY,2025-08-05T08:04:32.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,YGonzalez,2025-00061369-001,,Larceny-theft
2025-00061366,LONSDALE AVE,2025-08-05T07:57:00.000,8,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2,JSmith,2025-00061366-001,,
2025-00501337,ALDRICH ST,2025-08-04T20:55:56.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501337-001,,
2025-00061142,PLAINFIELD ST,2025-08-04T14:11:00.000,8,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00061142-001,,
2025-00501341,TOCKWOTTEN ST,2025-08-04T13:54:13.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501341-001,,
2025-00501343,ALDRICH ST,2025-08-04T01:04:30.000,8,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501343-001,,
2025-00060954,EDITH ST,2025-08-03T23:22:46.000,8,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,APendergast,2025-00060954-001,,Motor Vehicle Theft
2025-00059851,MEMORIAL BLVD / FRANCIS ST,2025-07-31T16:21:00.000,7,2025,Traffic Violation,31-15-11,Laned Roadway Violation,1,WBrown,2025-00059851-001,,
2025-00059843,JOBLIN ST,2025-07-31T15:45:00.000,7,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00059843-001,,
2025-00501333,S CHARLES 104,2025-07-31T14:29:35.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501333-001,,Larceny-theft
2025-00501311,DORRANCE,2025-07-31T00:22:46.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501311-001,,Larceny-theft
2025-00501312,ELMWOOD ST PROVIDENCE,2025-07-30T21:42:33.000,7,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00501312-001,,
2025-00059458,THAYER ST,2025-07-30T09:33:00.000,7,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00059458-001,,
2025-00501318,100 Block WENTWORTH AV,2025-07-29T20:05:14.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501318-001,,Larceny-theft
2025-00059077,TIFFANY ST / PLEASANT VALLEY PKY / CHALKSTONE AVE,2025-07-28T23:43:52.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,YJimenez,2025-00059077-001,,
2025-00058953,0 Block PLEASANT VALLEY PKY,2025-07-28T16:23:03.000,7,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,SCerullo,2025-00058953-001,,Motor Vehicle Theft
2025-00501308,N/A,2025-07-28T12:38:27.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADecristofano,2025-00501308-001,,Larceny-theft
2025-00058824,0 Block PLEASANT VALLEY PKY,2025-07-28T04:46:12.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,AValdez,2025-00058824-001,,Larceny-theft
2025-00501277,STEVEN AVE,2025-07-26T14:49:36.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,ADecristofano,2025-00501277-001,,Larceny-theft
2025-00058119,HARTFORD AVE,2025-07-25T19:26:00.000,7,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00058119-001,,
2025-00057798,0 Block PLEASANT VALLEY PKY,2025-07-24T19:35:00.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00057798-001,,
2025-00057593,0 Block PLEASANT VALLEY PKY,2025-07-24T02:16:00.000,7,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,DForte,2025-00057593-001,,
2025-00057146,0 Block KELLEY ST,2025-07-22T15:09:00.000,7,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00057146-001,,
2025-00501267,DEXTER ST,2025-07-22T14:20:09.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501267-001,,Larceny-theft
2025-00501253,EDDY ST,2025-07-21T18:07:48.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501253-001,,
2025-00501259,DYER ST,2025-07-21T12:14:54.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501259-001,,
2025-00056643,MAPLE ST &  CLADRASTIS AVE,2025-07-20T21:48:58.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,NLaFazia,2025-00056643-001,,Larceny-theft
2025-00501238,HEALTH AVE,2025-07-20T16:03:14.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501238-001,,Larceny-theft
2025-00501239,S STREET LANDING EDDY ST. ST,2025-07-20T10:52:01.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501239-001,,
2025-00056239,TOBEY ST &  10,2025-07-19T21:05:00.000,7,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,ELane,2025-00056239-001,,
2025-00056190,WASHINGTON ST,2025-07-19T18:38:00.000,7,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00056190-001,,
2025-00501247,W JACKSON BLVD,2025-07-18T13:41:31.000,7,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00501247-001,,
2025-00501248,ANNE,2025-07-18T12:49:27.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501248-001,,
2025-00055643,0 Block PLEASANT VALLEY PKY,2025-07-17T23:23:16.000,7,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,BJohnson,2025-00055643-001,,
2025-00501233,GRAHAM ST,2025-07-17T16:48:39.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501233-001,,
2025-00055463,SEARLE ST,2025-07-17T13:07:00.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00055463-001,,
2025-00054970,BROAD ST,2025-07-15T16:31:00.000,7,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00054970-001,,
2025-00054933,CHAD BROWN STREET,2025-07-15T13:43:00.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2025-00054933-001,,Larceny-theft
2025-00501198,FEDERAL HILL,2025-07-13T14:43:12.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501198-001,,Larceny-theft
2025-00053983,WEYBOSSET ST,2025-07-12T17:19:00.000,7,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00053983-001,,
2025-00501220,CRANSTON ST,2025-07-10T10:28:52.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,ADecristofano,2025-00501220-001,,Larceny-theft
2025-00053217,FRANCIS ST / MEMORIAL BLVD,2025-07-10T09:18:00.000,7,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ASantos,2025-00053217-001,,
2025-00053175,10  &  SERVICE 1 RD,2025-07-10T02:19:36.000,7,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,DSchiavulli,2025-00053175-001,,
2025-00053161,0 Block THOMAS SPANN WAY,2025-07-10T00:49:00.000,7,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THE,1,APendergast,2025-00053161-001,,Motor Vehicle Theft
2025-00052836,0 Block ROGER WILLIAMS GRN,2025-07-08T20:09:00.000,7,2025,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,MPesola,2025-00052836-001,,
2025-00052836,0 Block ROGER WILLIAMS GRN,2025-07-08T20:09:00.000,7,2025,Weapons,11-47.1-3,Large capacity feeding devices prohibited,1,MPesola,2025-00052836-002,,
2025-00052836,0 Block ROGER WILLIAMS GRN,2025-07-08T20:09:00.000,7,2025,Forgery,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - COUNTERFEIT/FOR,1,MPesola,2025-00052836-003,,
2025-00052772,STERLING AVE,2025-07-08T16:55:00.000,7,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00052772-001,,
2025-00052727,WEYBOSSET ST,2025-07-08T14:54:00.000,7,2025,Lost Article,Not Used,No violations,0,Central Station,2025-00052727-001,,
2025-00501119,W CYPRESS ST,2025-07-08T13:43:00.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501119-001,,
2025-00052423,ACADEMY AVE,2025-07-07T14:54:00.000,7,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station,2025-00052423-001,,Motor Vehicle Theft
2025-00501132,PLYMOUTH ST,2025-07-07T06:44:34.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ADecristofano,2025-00501132-001,,Larceny-theft
2025-00501137,MANHAN ST,2025-07-06T19:48:10.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501137-001,,
2025-00501138,CHALKSTONE AVE,2025-07-06T19:46:58.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501138-001,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,Warrant\Capias,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,3,EAlarcon,2025-00052153-001,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,3,EAlarcon,2025-00052153-002,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,EAlarcon,2025-00052153-003,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,EAlarcon,2025-00052153-004,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,EAlarcon,2025-00052153-005,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,EAlarcon,2025-00052153-006,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,EAlarcon,2025-00052153-007,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,EAlarcon,2025-00052153-008,,
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,EAlarcon,2025-00052153-009,,
2025-00501140,UNION STREET,2025-07-06T12:53:17.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501140-001,,
2025-00051850,UNION ST,2025-07-05T21:46:29.000,7,2025,Municipal Code Violation,Sec. 16-93.,"Noise Control - Radios, television sets, and similar devices.",1,VSollitto,2025-00051850-001,,
2025-00065576,1300 Block WEST MINISTER ST,2025-08-18T15:39:00.000,8,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00065576-002,,
2025-00501413,FULTON ST,2025-08-18T11:54:49.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501413-002,,Larceny-theft
2025-00501429,CLADRASTIS AVE,2025-08-15T21:14:42.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501429-002,,Larceny-theft
2025-00064728,SHERIDAN ST,2025-08-15T20:51:00.000,8,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,MPesola,2025-00064728-006,,
2025-00501439,NOYES ST,2025-08-14T22:34:37.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501439-002,,Larceny-theft
2025-00501370,300 Block W RIVER SQ,2025-08-09T20:43:15.000,8,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501370-002,,Larceny-theft
2025-00501375,ANGELL ST,2025-08-09T10:13:21.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501375-002,,Larceny-theft
2025-00062524,ATWELLS AVE,2025-08-09T02:23:00.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/O $11000 - FROM MV,1,Central Station,2025-00062524-002,,Larceny-theft
2025-00061369,0 Block PLEASANT VALLEY,2025-08-05T08:04:32.000,8,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,YGonzalez,2025-00061369-002,,Larceny-theft
2025-00060954,0 Block EDITH ST,2025-08-03T23:22:46.000,8,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,APendergast,2025-00060954-002,,Motor Vehicle Theft
2025-00501333,S CHARLES 104,2025-07-31T14:29:35.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501333-002,,Larceny-theft
