casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2024-00017225,DOUGLAS AVE &  146,2024-03-06T18:02:00.000,3,2024,Motor Vehicle Violation,Not Used,No Violations,0,RCriner,2024-00017225-001,,
2024-00017186,0 Block PLEASANT VALLEY PKY,2024-03-06T15:45:18.000,3,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-FELONY - SHOPLIFTING,1,ELane,2024-00017186-001,,Larceny-theft
2024-00017186,0 Block PLEASANT VALLEY PKY,2024-03-06T15:45:18.000,3,2024,Bad Checks,11-1-6,CONSPIRACY - BAD CHECK,1,ELane,2024-00017186-002,,
2024-00500352,WICKENDEN ST,2024-03-06T12:02:20.000,3,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MTroia,2024-00500352-001,,Larceny-theft
2024-00017117,0 Block PERKINS ST,2024-03-06T11:56:53.000,3,2024,Suspicious Person,Not Used,No Violations,0,LFernandez,2024-00017117-001,,
2024-00017061,"500 Block DYER AVE, BUILDING G UNIT 126",2024-03-06T07:17:00.000,3,2024,Narcotics Violation,Not Used,"Under Investigation, Offense Pending",0,RFoley,2024-00017061-001,,
2024-00500349,PARK ST,2024-03-05T21:43:12.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500349-001,,
2024-00016694,0 Block FINANCIAL PL,2024-03-04T18:50:27.000,3,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,CMain,2024-00016694-001,,
2024-00500324,PARK ST,2024-03-03T22:23:53.000,3,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JGreeno,2024-00500324-001,,Larceny-theft
2024-00500329,PARK ST,2024-03-03T22:10:27.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500329-001,,
2024-00500328,PARK ST,2024-03-03T22:02:58.000,3,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500328-001,,Larceny-theft
2024-00016376,SOMERSET ST,2024-03-03T19:25:00.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00016376-001,,
2024-00015786,400 Block WOONASQUATUCKET AVENUE,2024-03-01T18:37:00.000,3,2024,,Not Used,,0,VLopez,2024-00015786-001,,
2024-00015761,MEMORIAL BLVD &  POST OFFICE CT,2024-03-01T17:05:00.000,3,2024,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,RCriner,2024-00015761-001,,
2024-00015711,POINT ST  &  S WATER ST,2024-03-01T14:25:00.000,3,2024,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,VLopez,2024-00015711-001,,
2024-00015629,POE ST,2024-03-01T08:16:31.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,CVingi,2024-00015629-001,,
2024-00500313,NORTH MAIN ST,2024-02-29T13:32:19.000,2,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500313-001,,Larceny-theft
2024-00500310,CULVER ST,2024-02-29T11:12:31.000,2,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500310-001,,
2024-00015268,SOUTH WATER ST,2024-02-28T23:02:00.000,2,2024,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,Central Station,2024-00015268-001,,Larceny-theft
2024-00500299,CRANSTON ST,2024-02-27T12:08:15.000,2,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JGreeno,2024-00500299-001,,Larceny-theft
2024-00014593,LOCKWWOD ST & FRIENDSHIP ST,2024-02-26T13:24:31.000,2,2024,Auto Towed,Not Used,Parking or MV Violation,0,JDeschamps,2024-00014593-001,,
2024-00014566,RT 6 WEST,2024-02-26T11:30:59.000,2,2024,Property Damage,Not Used,No violations,0,JDeschamps,2024-00014566-001,,
2024-00500291,BRAYTON AVE,2024-02-24T22:35:46.000,2,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500291-001,,
2024-00014112,S WATER ST,2024-02-24T15:27:00.000,2,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00014112-001,,Larceny-theft
2024-00500290,SPRUCE ST,2024-02-24T13:46:36.000,2,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00500290-001,,
2024-00500288,SOUTH WATER ST,2024-02-24T08:51:30.000,2,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MTroia,2024-00500288-001,,Larceny-theft
2024-00500285,ATWELLS AVE,2024-02-23T22:31:23.000,2,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MTroia,2024-00500285-001,,Larceny-theft
2024-00013870,200 Block BAILEY BLVD,2024-02-23T16:56:00.000,2,2024,Suspicious Person,Not Used,No Violations,0,NManfredi,2024-00013870-001,,
2024-00013678,ATWELLS AVE @ DEPASQUALE ST,2024-02-22T18:37:00.000,2,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CCurrier,2024-00013678-001,,
2024-00500279,ACADEMY AVE,2024-02-22T13:30:07.000,2,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MTroia,2024-00500279-001,,Larceny-theft
2024-00013596,0 Block NORTHWOOD LN,2024-02-22T12:48:07.000,2,2024,Assistance Rendered,Not Used,No Violations,0,THoulihan,2024-00013596-001,,
2024-00013590,0 Block BOWLET ST,2024-02-22T12:30:00.000,2,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00013590-001,,
2024-00012219,ALDRICH ST,2024-02-17T00:25:38.000,2,2024,Motor Vehicle Violation,Not Used,No Violations,0,JNajarian,2024-00012219-001,,
2024-00012220,CHAD BROWN ST,2024-02-17T00:14:00.000,2,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,JMontilla,2024-00012220-001,Aggravated Assault,
2024-00012220,CHAD BROWN ST,2024-02-17T00:14:00.000,2,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JMontilla,2024-00012220-002,,
2024-00012069,DORRANCE ST,2024-02-16T16:07:00.000,2,2024,Assistance Rendered,Not Used,No violations,0,Central Station,2024-00012069-001,,
2024-00011617,0 Block BOWLET ST,2024-02-14T23:19:00.000,2,2024,Request for Assistance,Not Used,No Violations,0,CAlves,2024-00011617-001,,
2024-00500230,ALGER AVENUE,2024-02-14T07:09:07.000,2,2024,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,MTroia,2024-00500230-001,,
2024-00500226,S 141 OAK ST ST,2024-02-13T12:05:59.000,2,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500226-001,,
2024-00500219,CLIFFORD ST,2024-02-12T19:40:50.000,2,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MTroia,2024-00500219-001,,Larceny-theft
2024-00010730,,2024-02-11T02:49:40.000,2,2024,Request for Assistance,Not Used,No Violations,0,JMontilla,2024-00010730-001,,
2024-00010405,HARTFORD AVE,2024-02-10T02:22:00.000,2,2024,Weapons,11-47.1-3,Large capacity feeding devices prohibited,1,LBoror,2024-00010405-001,,
2024-00010405,HARTFORD AVE,2024-02-10T02:22:00.000,2,2024,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,LBoror,2024-00010405-002,,
2024-00010172,PINEHURST AVE,2024-02-09T11:02:09.000,2,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JLanier,2024-00010172-001,,
2024-00010132,0 Block PLEASANT VALLEY PKY,2024-02-09T06:19:00.000,2,2024,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,GScarcello,2024-00010132-001,,Larceny-theft
2024-00500198,NORTH MAIN ST,2024-02-08T23:09:49.000,2,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00500198-001,,
2024-00010029,0 Block PLEASANT VALLEY PKY,2024-02-08T20:03:00.000,2,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,ALima,2024-00010029-001,Aggravated Assault,
2024-00009944,DEAN ST,2024-02-08T15:13:00.000,2,2024,Bad Checks,19-9-24,FRAUDULENT CHECKS- (UNDER $1000),1,Central Station,2024-00009944-001,,
2024-00009818,E FRANKLIN ST &  POINT ST,2024-02-08T01:46:11.000,2,2024,RI Statute Violation,37-15-6,LITTERING PROHIBITED,1,RRaso,2024-00009818-001,,
2024-00009818,E FRANKLIN ST &  POINT ST,2024-02-08T01:46:11.000,2,2024,Traffic Violation,31-22-21.1,Presence of Alcoholic Beverage While Operating or Riding in Motor Vehicle,1,RRaso,2024-00009818-002,,
2024-00500190,0 Block GREEN ST,2024-02-07T16:16:45.000,2,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500190-001,,Larceny-theft
2024-00009619,100 Block ELMDALE ST,2024-02-07T12:17:57.000,2,2024,Animal Bite,Not Used,No Violations,0,JLugo,2024-00009619-001,,
2024-00500184,200 Block LONSDALE AVE,2024-02-06T04:15:02.000,2,2024,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2024-00500184-001,,
2024-00009118,GORDON AVE,2024-02-05T13:12:00.000,2,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00009118-001,,
2024-00500165,TOCKWOTTON ST,2024-02-02T00:44:13.000,2,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500165-001,,
2024-00008078,POCASSET AVE,2024-02-01T14:05:00.000,2,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station,2024-00008078-001,,Motor Vehicle Theft
2024-00008060,BRANCH AVE & RTE 95N ON RAMP,2024-02-01T12:46:00.000,2,2024,Suspicious Person,Not Used,No Violations,0,JNajarian,2024-00008060-001,,
2024-00007917,PARADE ST,2024-01-31T20:17:00.000,1,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00007917-001,,
2024-00007911,WEYBOSSET ST,2024-01-31T19:45:00.000,1,2024,Suspicious Person,Not Used,No violations,0,Central Station,2024-00007911-001,,
2024-00500149,SNOW ST AREA,2024-01-29T16:35:32.000,1,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500149-001,,Larceny-theft
2024-00007112,95  &  BRANCH AVE,2024-01-28T17:16:00.000,1,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00007112-001,,
2024-00006893,POE ST &  BAY ST,2024-01-27T19:09:00.000,1,2024,Narcotics Violation,Not Used,"Under Investigation, Offense Pending",0,DForte,2024-00006893-001,,
2024-00006764,100 Block SABIN ST,2024-01-27T07:19:00.000,1,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,FTavares,2024-00006764-001,,Larceny-theft
2024-00006740,0 Block ATLANTIC ST,2024-01-27T03:28:59.000,1,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,CGordillo Perez,2024-00006740-001,,
2024-00006535,0 Block PLEASANT VALLEY PKY,2024-01-26T16:07:00.000,1,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,RCriner,2024-00006535-001,,
2024-00006005,100 Block MASSACHUSSET ST,2024-01-24T14:55:18.000,1,2024,Burglary,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,1,JWagnac,2024-00006005-001,,Burglary
2024-00005620,S WATER ST,2024-01-22T23:34:00.000,1,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00005620-001,,
2024-00005515,ORMS ST,2024-01-22T15:21:00.000,1,2024,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,Central Station,2024-00005515-001,,Larceny-theft
2024-00005384,EXCHANGE TER &  FRANCIS ST,2024-01-22T02:07:58.000,1,2024,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,HViruet,2024-00005384-001,,
2024-00005152,MEMORIAL BLVD  &  FRANCIS ST,2024-01-21T00:47:02.000,1,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,CSalinas,2024-00005152-001,,
2024-00005152,MEMORIAL BLVD  &  FRANCIS ST,2024-01-21T00:47:02.000,1,2024,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,CSalinas,2024-00005152-002,,
2024-00500108,BODELL AVE,2024-01-20T14:02:51.000,1,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,MTroia,2024-00500108-001,,Larceny-theft
2024-00004881,FRANCIS ST  &  MEMORIAL BLVD,2024-01-20T00:12:57.000,1,2024,Motor Vehicle Violation,Not Used,No Violations,0,CFernandez,2024-00004881-001,,
2024-00004250,CHARLES ST,2024-01-17T14:35:00.000,1,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00004250-001,,
2024-00500094,0 Block KELLEY,2024-01-17T13:22:53.000,1,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500094-001,,Larceny-theft
2024-00500093,EATON ST,2024-01-17T12:11:47.000,1,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500093-001,,Larceny-theft
2024-00500092,0 Block KELLEY,2024-01-17T11:24:49.000,1,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500092-001,,Larceny-theft
2024-00003944,RESERVOIR AVE,2024-01-16T08:47:09.000,1,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,ADeschamps,2024-00003944-001,,Motor Vehicle Theft
2024-00500084,BOLYSTON AVE,2024-01-14T15:56:02.000,1,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00500084-001,,
2024-00005515,ORMS ST,2024-01-22T15:21:00.000,1,2024,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,Central Station,2024-00005515-002,,Larceny-theft
2024-00003469,MANTON AVE  &  CORTEZ ST ST,2024-01-14T02:31:06.000,1,2024,Traffic Violation,31-27-4.1,Eluding a Law Enforcement Officer with a MV in a High Speed Pursuit,1,DCarias,2024-00003469-001,,
2024-00003469,MANTON AVE  &  CORTEZ ST ST,2024-01-14T02:31:06.000,1,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,DCarias,2024-00003469-002,,
2024-00003331,BROAD ST,2024-01-13T17:42:00.000,1,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station,2024-00003331-001,,Motor Vehicle Theft
2024-00500069,PEKIN AT ALAMA ST,2024-01-11T23:26:57.000,1,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500069-001,,
2024-00002773,DETROIT AVENUE,2024-01-11T20:20:00.000,1,2024,Robbery,11-39-1,ROBBERY-2ND DEGREE,1,JCotugno,2024-00002773-001,Robbery,
2024-00002614,PINE ST & E FRANKLIN ST,2024-01-11T07:18:00.000,1,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,CCastagliuolo,2024-00002614-001,,
2024-00002454,BROADWAY  &  GREENE ST,2024-01-10T15:19:49.000,1,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,CMain,2024-00002454-001,,
2024-00002371,WEYBOSSET ST,2024-01-10T08:14:00.000,1,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00002371-001,,
2024-00002332,0 Block MARLBOROUGH ST,2024-01-10T04:03:35.000,1,2024,Auto Towed,Not Used,Parking or MV Violation,0,EPerry,2024-00002332-001,,
2024-00002132,0 Block WHIPPOORWILL RD,2024-01-09T12:48:00.000,1,2024,Request for Assistance,Not Used,No Violations,0,,2024-00002132-001,,
2024-00001955,FINANCE WAY  &  MEMORIAL BLVD,2024-01-08T17:09:00.000,1,2024,Request for Assistance,Not Used,No Violations,0,DAnderson,2024-00001955-001,,
2024-00500049,S CRIMEA,2024-01-08T15:06:59.000,1,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500049-001,,Larceny-theft
2024-00001924,F C GREENE MEMORIAL BLVD,2024-01-08T14:57:00.000,1,2024,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,Central Station,2024-00001924-001,,Larceny-theft
2024-00001868,BROAD ST,2024-01-08T09:31:00.000,1,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00001868-001,,Larceny-theft
2024-00001837,600 Block PLEASANT VALLEY PKY,2024-01-08T07:23:00.000,1,2024,Property Damage,Not Used,No violations,0,KBass,2024-00001837-001,,
2024-00001499,0 Block THOMAS SPANN WAY,2024-01-06T17:06:06.000,1,2024,Request for Assistance,Not Used,No Violations,0,IQuinn,2024-00001499-001,,
2024-00000660,BONANZA WAY,2024-01-03T14:20:05.000,1,2024,Suspicious Person,Not Used,No Violations,0,TJones,2024-00000660-001,,
2024-00500016,W FOUNTAIN ST,2024-01-02T19:15:31.000,1,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500016-001,,
2024-00000443,TOCKWOTTON ST,2024-01-02T17:53:00.000,1,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2024-00000443-001,,Larceny-theft
2024-00000422,MEMORIAL BLVD &  FRANCIS ST,2024-01-02T16:48:00.000,1,2024,Assistance Rendered,Not Used,No Violations,0,ACalle,2024-00000422-001,,
2024-00500013,1000 Block LONSDALE AVE,2024-01-02T14:56:36.000,1,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500013-001,,Larceny-theft
2024-00000210,JOSLIN ST  &  MANTON AVE,2024-01-01T18:56:00.000,1,2024,Auto Towed,Not Used,Parking or MV Violation,0,NEastman,2024-00000210-001,,
2024-00500006,ATWELL AVE,2024-01-01T14:12:15.000,1,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500006-001,,
2023-00502885,W EXCHANGE ST,2023-12-30T22:40:46.000,12,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2023-00502885-001,,Larceny-theft
2023-00106016,JOHN J PARTINGTON WAY &  ATWELLS AVE,2023-12-30T20:34:00.000,12,2023,Auto Fire,Not Used,No Violations,0,SCooney,2023-00106016-001,,
2023-00105943,PROVIDENCE,2023-12-30T14:55:00.000,12,2023,Request for Assistance,Not Used,No violations,0,Central Station,2023-00105943-001,,
2023-00105818,N MAIN ST &  HILLSIDE AVE,2023-12-29T23:23:15.000,12,2023,Shots Fired,Not Used,No Violations,0,TGibson,2023-00105818-001,,
2023-00105701,BROAD ST & JOHN J PARTINGTON WAY,2023-12-29T15:24:00.000,12,2023,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,TJones,2023-00105701-001,,
2023-00502880,CANDACE ST,2023-12-29T14:51:10.000,12,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2023-00502880-001,,Larceny-theft
2023-00105378,0 Block PLEASANT VALLEY PKY,2023-12-28T04:27:18.000,12,2023,Robbery,11-39-1,ROBBERY-2ND DEGREE,1,GSans-Souci,2023-00105378-001,Robbery,
2023-00502872,SPRUCE,2023-12-27T23:16:35.000,12,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2023-00502872-001,,Larceny-theft
2023-00105238,1100 Block RIVER AVE,2023-12-27T15:37:00.000,12,2023,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,SCerullo,2023-00105238-001,,Larceny-theft
2023-00105168,PARK ST,2023-12-27T08:41:00.000,12,2023,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,JGallucci,2023-00105168-001,,Larceny-theft
2023-00105090,RT10N & ELMWOOD AVE,2023-12-26T20:07:00.000,12,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,CCorreia,2023-00105090-001,,
2023-00105090,RT10N & ELMWOOD AVE,2023-12-26T20:07:00.000,12,2023,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,CCorreia,2023-00105090-002,,
2023-00104998,0 Block KELLEY ST,2023-12-26T13:35:59.000,12,2023,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,SIm,2023-00104998-001,,Larceny-theft
2023-00104950,MATHEWSON ST,2023-12-26T10:00:00.000,12,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2023-00104950-001,,Larceny-theft
2023-00502859,POINT ST,2023-12-26T09:17:21.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2023-00502859-001,,
2023-00104723,100 Block BLACKSTONE ST,2023-12-24T21:25:00.000,12,2023,Suspicious Person,Not Used,No Violations,0,RBallinger,2023-00104723-001,,
2023-00104633,PINE ST & E FRANKLIN ST,2023-12-24T11:03:33.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CHines,2023-00104633-001,,
2023-00104633,PINE ST & E FRANKLIN ST,2023-12-24T11:03:33.000,12,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,CHines,2023-00104633-002,,Larceny-theft
2023-00502853,PARK ST,2023-12-24T10:44:41.000,12,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2023-00502853-001,,Larceny-theft
2023-00104551,ELMWOOD AVE,2023-12-24T01:43:00.000,12,2023,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,Central Station,2023-00104551-001,,Larceny-theft
2023-00502850,CANAL ST,2023-12-24T01:34:26.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2023-00502850-001,,
2023-00104521,WASHINGTON ST,2023-12-24T00:23:00.000,12,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station,2023-00104521-001,,
2023-00104526,SPRUCE ST  &  PENN ST &  RING ST,2023-12-24T00:16:39.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,STeran,2023-00104526-001,,
2023-00104526,SPRUCE ST  &  PENN ST &  RING ST,2023-12-24T00:16:39.000,12,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,STeran,2023-00104526-002,,Larceny-theft
2023-00502848,CAPITOL HILL DR,2023-12-23T22:12:14.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2023-00502848-001,,
2023-00502844,PARK ST,2023-12-23T21:23:08.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2023-00502844-001,,
2023-00502842,THAYER ST,2023-12-23T14:00:39.000,12,2023,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2023-00502842-001,,
2023-00104288,GESLER ST,2023-12-23T01:35:00.000,12,2023,Request for Assistance,Not Used,No violations,0,Central Station,2023-00104288-001,,
2023-00104222,POE ST &  BAY ST,2023-12-22T21:29:00.000,12,2023,Narcotics Violation,Not Used,"Under Investigation, Offense Pending",0,DForte,2023-00104222-001,,
2023-00104194,CAHIR ST,2023-12-22T18:40:00.000,12,2023,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2023-00104194-001,,
2023-00104131,MECHANICS AVE,2023-12-22T15:34:00.000,12,2023,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,LSan Lucas,2023-00104131-001,,
2023-00104131,MECHANICS AVE,2023-12-22T15:34:00.000,12,2023,Traffic Violation,31-27-4.1,Eluding a Law Enforcement Officer with a MV in a High Speed Pursuit,1,LSan Lucas,2023-00104131-002,,
2023-00104111,0 Block PLEASANT VALLEY PARK,2023-12-22T13:55:24.000,12,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,EPedchenko,2023-00104111-001,,
2023-00502834,BENEVOLENT ST,2023-12-22T13:09:13.000,12,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2023-00502834-001,,
2023-00104006,MANTON AVE &  SAN SOUCI DR,2023-12-22T00:17:56.000,12,2023,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,HViruet,2023-00104006-001,,
2023-00104006,MANTON AVE &  SAN SOUCI DR,2023-12-22T00:17:56.000,12,2023,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,HViruet,2023-00104006-002,,
2023-00104006,MANTON AVE &  SAN SOUCI DR,2023-12-22T00:17:56.000,12,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,HViruet,2023-00104006-003,,
2023-00104006,MANTON AVE &  SAN SOUCI DR,2023-12-22T00:17:56.000,12,2023,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,HViruet,2023-00104006-004,,
2023-00103490,W ECHANGE ST,2023-12-19T23:52:00.000,12,2023,Request for Assistance,Not Used,No violations,0,Central Station,2023-00103490-001,,
2023-00103455,GLOBE ST &  ALLENS AVE,2023-12-19T20:30:00.000,12,2023,Narcotics Violation,Not Used,"Under Investigation, Offense Pending",0,DForte,2023-00103455-001,,
2023-00103438,0 Block DORRANCE,2023-12-19T19:09:26.000,12,2023,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,JAntoniou,2023-00103438-001,,
2023-00103167,RICHMOND ST,2023-12-18T17:26:00.000,12,2023,RI Statute Violation,36-M,DAMAGED VEHICLE,1,Central Station,2023-00103167-001,,
2023-00103149,MEMORIAL BLVD,2023-12-18T16:10:00.000,12,2023,Request for Assistance,Not Used,No violations,0,Central Station,2023-00103149-001,,
2023-00103101,JOHN PARTINGTON WAY &  CARPENTER ST,2023-12-18T12:49:00.000,12,2023,Auto Towed,Not Used,Parking or MV Violation,0,DSepe,2023-00103101-001,,
2023-00102926,0 Block TRULL ST,2023-12-17T19:15:00.000,12,2023,Stolen Property,Not Used,No Violations,0,CSimanski,2023-00102926-001,,
