casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,latitude,longitude,source,violent_cat,property_cat
2024-00022657,300 Block VALLEY ST,2024-03-26T08:45:29.000,3,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,JAbatiello,2024-00022657-001,41.82652664187068,-71.43835314948342,E911,,
2024-00500457,200 Block WATERMAN ST,2024-03-26T08:42:56.000,3,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2024-00500457-001,41.827967636265925,-71.38767773127483,E911,,Larceny-theft
2024-00022655,500 Block EDDY ST,2024-03-26T08:25:00.000,3,2024,Peeping Tom,11-64-2(2),VIDEO VOYEURISM - PEEPINGTOM,1,MSepe,2024-00022655-001,41.81177014436464,-71.40993132223112,E911,,
2024-00022651,300 Block CHARLES ST,2024-03-26T08:21:00.000,3,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,MPine,2024-00022651-001,41.84210254298574,-71.41725855978567,E911,,Larceny-theft
2024-00022635,400 Block W FOUNTAIN ST,2024-03-26T04:48:26.000,3,2024,Burglary,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,1,EPerry,2024-00022635-001,41.818464089747856,-71.42458143413354,E911,,Burglary
2024-00022629,200 Block WEYBOSSET ST,2024-03-26T04:04:58.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2024-00022629-001,41.82120900562539,-71.41285687792322,E911,,
2024-00022588,0 Block HAVANA ST,2024-03-25T22:19:19.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,ADzialo,2024-00022588-001,41.85363299718205,-71.44370659675447,E911,,Motor Vehicle Theft
2024-00022576,300 Block HARTFORD AVE,2024-03-25T21:25:00.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00022576-001,41.8177308911405,-71.45560953673885,E911,,
2024-00022551,0 Block HOME AVE,2024-03-25T19:26:00.000,3,2024,Request for Assistance,Not Used,No violations,0,JDeschamps,2024-00022551-001,41.8339466709332,-71.44530799108273,E911,,
2024-00022539,0 Block AMERICA ST,2024-03-25T18:04:00.000,3,2024,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,SCooney,2024-00022539-001,41.82215040009113,-71.42769487801888,E911,,Burglary
2024-00022538,EATON ST &  MALBONE ST,2024-03-25T17:56:21.000,3,2024,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2024-00022538-001,41.84092330195156,-71.42760468245224,RIDOT,,
2024-00022530,100 Block EMPIRE ST,2024-03-25T17:49:00.000,3,2024,Municipal Code Violation,Sec. 16-3.D,Disorderly Conduct D - Obstruct,1,CSimanski,2024-00022530-001,41.82179980993957,-71.41636667188851,E911,,
2024-00022529,100 Block LAWN ST,2024-03-25T17:49:00.000,3,2024,RI Statute Violation,11-37.1-3,SEXUAL OFFENDER REGISTRATION REQUIRED,1,DArdito,2024-00022529-001,41.83741835435938,-71.44759290537112,E911,,
2024-00022527,0 Block SUMTER ST,2024-03-25T17:42:00.000,3,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00022527-001,41.79711252852005,-71.41623231115558,E911,,
2024-00022517,300 Block BLACKSTONE BLVD,2024-03-25T17:04:00.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,PHourahan,2024-00022517-001,41.84555673724626,-71.38321322392116,E911,,
2024-00022511,0 Block KIMBALL ST,2024-03-25T17:00:00.000,3,2024,Suspicious Person,Not Used,No violations,0,Central Station,2024-00022511-001,41.83462809852519,-71.44818469622295,E911,,
2024-00022510,WARRINGTON ST &  BROAD ST,2024-03-25T16:52:00.000,3,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,CCorreia,2024-00022510-001,41.79667281265718,-71.41276550663186,RIDOT,,
2024-00022509,900 Block BROAD ST,2024-03-25T16:50:00.000,3,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,MSepe,2024-00022509-001,41.79864804136598,-71.41514929056768,E911,,
2024-00023140,0 Block BARRY RD,2024-03-25T16:38:00.000,3,2024,Municipal Code Violation,Sec. 12-57.,Littering.,1,TSavard,2024-00023140-001,41.818091539042726,-71.45123533013032,E911,,
2024-00022498,0 Block GODDARD ST,2024-03-25T16:23:00.000,3,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MRoman,2024-00022498-001,41.83481709673927,-71.41972921578832,E911,,
2024-00022501,400 Block W FOUNTAIN ST,2024-03-25T16:21:00.000,3,2024,Burglary,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,1,NAyala,2024-00022501-001,41.818464089747856,-71.42458143413354,E911,,Burglary
2024-00022497,0 Block PEKIN ST,2024-03-25T16:17:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,MCarlone,2024-00022497-001,41.83706616517564,-71.42467526601789,E911,,
2024-00022496,0 Block LINDA CT,2024-03-25T16:16:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,MLabutti,2024-00022496-001,41.85588208234169,-71.41740410760971,E911,,
2024-00022492,PORTLAND ST &  BROAD ST,2024-03-25T16:11:00.000,3,2024,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,JMota,2024-00022492-001,41.81415175956454,-71.42129517957426,RIDOT,,
2024-00022492,PORTLAND ST &  BROAD ST,2024-03-25T16:11:00.000,3,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JMota,2024-00022492-002,41.81415175956454,-71.42129517957426,RIDOT,,
2024-00022472,100 Block ALDRICH ST,2024-03-25T15:31:00.000,3,2024,Stolen Vehicle\Recovered,Not Used,No violations,0,Central Station,2024-00022472-001,41.79396400164305,-71.40791908926248,E911,,
2024-00022495,0 Block HILTON ST,2024-03-25T15:24:48.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,SBouyssou,2024-00022495-001,41.80706939822625,-71.41354797698762,E911,,Motor Vehicle Theft
2024-00022469,0 Block HARTFORD AVE,2024-03-25T15:17:00.000,3,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,MFigueroa,2024-00022469-001,41.81766431598619,-71.44588294174429,E911,,
2024-00022469,0 Block HARTFORD AVE,2024-03-25T15:17:00.000,3,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MFigueroa,2024-00022469-002,41.81766431598619,-71.44588294174429,E911,,
2024-00022466,0 Block SHELDON ST,2024-03-25T15:10:00.000,3,2024,Request for Assistance,Not Used,No violations,0,LPelaez,2024-00022466-001,41.81983478877436,-71.39904589823024,E911,,
2024-00022458,WILLIAM ELLERY PL,2024-03-25T14:56:40.000,3,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,LGarcia Colon,2024-00022458-001,41.83807,-71.40667,Landmark File,Aggravated Assault,
2024-00022454,0 Block LYDIA ST,2024-03-25T14:51:00.000,3,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00022454-001,41.83503695956264,-71.42103705482762,E911,,
2024-00022455,100 Block GALLUP ST,2024-03-25T14:49:00.000,3,2024,House Fire,Not Used,No Violations,0,DForte,2024-00022455-001,41.79984398446083,-71.41342136139139,E911,,
2024-00022475,0 Block W EXCHANGE ST,2024-03-25T14:37:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,GGenao,2024-00022475-001,41.825214299834784,-71.41595910902012,E911,,
2024-00022446,FULTON ST  &  DORRANCE ST,2024-03-25T14:08:27.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JManown,2024-00022446-001,41.82412718845846,-71.41235352596318,RIDOT,,
2024-00500453,300 Block W RIVER ST,2024-03-25T13:27:33.000,3,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500453-001,41.84542001176274,-71.4120919237903,E911,,Larceny-theft
2024-00022434,100 Block FARMINGTON AVE,2024-03-25T13:26:01.000,3,2024,Property Damage,Not Used,No Violations,0,JLugo,2024-00022434-001,41.80565196714405,-71.45968890280818,E911,,
2024-00022426,600 Block DOUGLAS AVE,2024-03-25T13:07:00.000,3,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00022426-001,41.84744962549009,-71.4306010604594,E911,,
2024-00022417,100 Block BURNS ST,2024-03-25T12:27:35.000,3,2024,Suspicious Person,Not Used,No Violations,0,CHines,2024-00022417-001,41.85377681498822,-71.44542303866724,E911,,
2024-00022838,0 Block BARRY RD,2024-03-25T11:59:00.000,3,2024,Municipal Code Violation,Sec. 12-57.,Littering.,1,TSavard,2024-00022838-001,41.818091539042726,-71.45123533013032,E911,,
2024-00022404,0 Block PRISCILLA AVE,2024-03-25T11:46:31.000,3,2024,Request for Assistance,Not Used,No Violations,0,JLugo,2024-00022404-001,41.809406806444514,-71.44688197687209,E911,,
2024-00022401,400 Block W FOUNTAIN ST,2024-03-25T11:34:20.000,3,2024,Burglary,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,1,MCamardo,2024-00022401-001,41.818464089747856,-71.42458143413354,E911,,Burglary
2024-00500451,FRIENDSHIP ST &  GARNET ST,2024-03-25T11:20:37.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500451-001,41.82123565004308,-71.41015625023472,RIDOT,,
2024-00022396,0 Block COLLEGE ST,2024-03-25T11:07:00.000,3,2024,Request for Assistance,Not Used,No violations,0,LGianfrancesco,2024-00022396-001,41.826313725206646,-71.40642961366953,E911,,
2024-00022394,200 Block WALDO ST,2024-03-25T11:05:00.000,3,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2024-00022394-001,41.80750333111924,-71.4385852014266,E911,,Larceny-theft
2024-00022393,100 Block HUDSON ST,2024-03-25T11:01:00.000,3,2024,Larceny from Building,11-41-6,ATTEMPTED LARCENY/U $1500 - FROM BLD,1,MCamardo,2024-00022393-001,41.81324490851102,-71.43774844911029,E911,,Larceny-theft
2024-00022387,300 Block HARTFORD AVE,2024-03-25T10:15:56.000,3,2024,Request for Assistance,Not Used,No Violations,0,JLugo,2024-00022387-001,41.8177308911405,-71.45560953673885,E911,,
2024-00022377,0 Block AYRAULT ST,2024-03-25T09:12:00.000,3,2024,Disturbance,Not Used,No Violations,0,YCaba,2024-00022377-001,41.83312213672717,-71.42904727145222,E911,,
2024-00022376,0 Block FREMONT ST,2024-03-25T09:02:00.000,3,2024,Assistance Rendered,Not Used,No violations,0,LGianfrancesco,2024-00022376-001,41.822324462483536,-71.3917252352062,E911,,
2024-00022370,0 Block AYRAULT ST,2024-03-25T08:38:16.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2024-00022370-001,41.83312213672717,-71.42904727145222,E911,,
2024-00022371,0 Block OPHELIA ST,2024-03-25T08:34:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,MAddai,2024-00022371-001,41.8171888597563,-71.46350881041042,E911,,
2024-00022358,DOUGLAS AVE &  CANDACE ST,2024-03-25T07:35:00.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,DHernandez Martinez,2024-00022358-001,41.83754347888156,-71.42314910926459,RIDOT,,
2024-00022354,0 Block WESTMINSTER ST,2024-03-25T06:43:00.000,3,2024,Trespass,Not Used,No Violations,0,GSion,2024-00022354-001,41.8250511951465,-71.40961916718757,E911,,
2024-00022353,100 Block WENDELL ST,2024-03-25T06:38:00.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,ITorres,2024-00022353-001,41.81102768142017,-71.4375170068396,E911,,Motor Vehicle Theft
2024-00022350,0 Block PLAINFIELD ST,2024-03-25T06:05:00.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station,2024-00022350-001,41.81626230480161,-71.44464723811944,E911,,Motor Vehicle Theft
2024-00022339,100 Block SUMMIT AVE,2024-03-25T02:31:00.000,3,2024,Shots Fired,Not Used,No violations,0,LPelaez,2024-00022339-001,41.85126764489408,-71.39733532569188,E911,,
2024-00022331,0 Block KENWOOD ST,2024-03-25T01:42:00.000,3,2024,City Ordinance Violation,Not Used,No Violations,0,ASubramaniam,2024-00022331-001,41.809145148072766,-71.43483799950805,E911,,
2024-00500448,100 Block ELMGROVE AVE,2024-03-25T00:22:26.000,3,2024,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,JGreeno,2024-00500448-001,41.83472805621248,-71.391002587472,E911,,
2024-00022313,200 Block ACADEMY AVE,2024-03-24T23:52:00.000,3,2024,"Assault, Aggravated",11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - SERIOUS INJURY,1,JWagnac,2024-00022313-001,41.831683102639445,-71.44427609606603,E911,Aggravated Assault,
2024-00022306,400 Block PLAINFIELD ST,2024-03-24T22:22:54.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,DSanchez,2024-00022306-001,41.81343482638587,-71.45330858845143,E911,,
2024-00022293,500 Block ELMWOOD AVE,2024-03-24T21:48:29.000,3,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,TCargill,2024-00022293-001,41.79708494778736,-71.42584236561115,E911,,
2024-00022287,500 Block HOPE ST,2024-03-24T21:26:18.000,3,2024,Disturbance,Not Used,No violations,0,PHourahan,2024-00022287-001,41.84154363765285,-71.3988017046949,E911,,
2024-00022275,200 Block WADSWORTH ST,2024-03-24T20:32:00.000,3,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00022275-001,41.80684990169857,-71.43921407536418,E911,,
2024-00022273,0 Block WEYBOSSET ST,2024-03-24T20:25:00.000,3,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JAntoniou,2024-00022273-001,41.82380576146935,-71.40970143270789,E911,,Larceny-theft
2024-00022250,400 Block VALLEY ST,2024-03-24T18:24:00.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,DMartinez,2024-00022250-001,41.82841346150534,-71.435012885459,E911,,
2024-00022247,200 Block POCASSET AVE,2024-03-24T18:01:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,NEastman,2024-00022247-001,41.80821309905903,-71.45589043426156,E911,,
2024-00022233,100 Block DOUGLAS AVE,2024-03-24T16:59:00.000,3,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2024-00022233-001,41.8365141743931,-71.42110816062622,E911,,
2024-00022232,BROAD ST &  CONGRESS AVE,2024-03-24T16:53:00.000,3,2024,Receiving Stolen Property,11-41-2,RECEIVING STOLEN GOODS-MISDEMEANOR,1,JCortorreal,2024-00022232-001,41.80102920520866,-71.41803741548127,RIDOT,,
2024-00022228,300 Block WASHINGTON ST,2024-03-24T16:18:00.000,3,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00022228-001,41.81911160285399,-71.42140396461389,E911,,
2024-00022222,SAVOY ST &  ELMGROVE AVE,2024-03-24T15:57:00.000,3,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00022222-001,41.843292230518536,-71.39263153899432,RIDOT,,
2024-00022219,WEBSTER AVE &  MAGNOLIA ST,2024-03-24T15:51:00.000,3,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,MPesola,2024-00022219-001,41.81192016350662,-71.44994354857414,RIDOT,,
2024-00022217,100 Block BROAD ST,2024-03-24T15:47:05.000,3,2024,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,JCortorreal,2024-00022217-001,41.81744046233466,-71.41676579375948,E911,,
2024-00022230,0 Block BUCKLIN ST,2024-03-24T15:30:00.000,3,2024,Suspicious Person,Not Used,No Violations,0,JNajarian,2024-00022230-001,41.80756915763016,-71.42768813137424,E911,,
2024-00022213,200 Block VALLEY ST,2024-03-24T15:21:22.000,3,2024,Request for Assistance,Not Used,No Violations,0,ELane,2024-00022213-001,41.82394744217553,-71.43964641936361,E911,,
2024-00022199,200 Block POTTERS AVE,2024-03-24T14:22:00.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00022199-001,41.80356199237879,-71.41665559685401,E911,,
2024-00022198,100 Block VERNDALE AVE,2024-03-24T14:11:00.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,PCaminero,2024-00022198-001,41.78897181074443,-71.41092773415113,E911,,Motor Vehicle Theft
2024-00022192,ANTHONY AVE &  NINIGRET AVE,2024-03-24T13:36:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,SCooney,2024-00022192-001,41.80368423058807,-71.43701173201525,RIDOT,,
2024-00022191,0 Block MARIETTA ST,2024-03-24T13:27:00.000,3,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00022191-001,41.85226798976469,-71.41855382370787,E911,,
2024-00500444,0 Block MCAVOY ST,2024-03-24T13:21:08.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGreeno,2024-00500444-001,41.82424289137008,-71.43006684228612,E911,,
2024-00022188,0 Block AYRAULT ST,2024-03-24T13:09:00.000,3,2024,House Fire,Not Used,No Violations,0,YCaba,2024-00022188-001,41.83312213672717,-71.42904727145222,E911,,
2024-00500442,100 Block VALLEY ST,2024-03-24T12:09:49.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGreeno,2024-00500442-001,41.82116880685736,-71.44011533284194,E911,,
2024-00022176,900 Block MANTON AVE,2024-03-24T11:55:09.000,3,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,KWilliams,2024-00022176-001,41.83389399190975,-71.46882723635122,E911,,Larceny-theft
2024-00022172,ADMIRAL ST &  WHIPPLE ST,2024-03-24T11:39:47.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,JBenros,2024-00022172-001,41.84068297651498,-71.41896820341302,RIDOT,,
2024-00022173,100 Block ROOSEVELT ST,2024-03-24T11:27:54.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,JLugo,2024-00022173-001,41.81129368384917,-71.44967653694036,E911,,Motor Vehicle Theft
2024-00022170,400 Block CHARLES ST,2024-03-24T11:17:33.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,JBenros,2024-00022170-001,41.84612884324101,-71.41909368941535,E911,,Motor Vehicle Theft
2024-00022170,400 Block CHARLES ST,2024-03-24T11:17:33.000,3,2024,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,JBenros,2024-00022170-002,41.84612884324101,-71.41909368941535,E911,,
2024-00022167,HUNTINGTON AVE &  HOMESTEAD AVE,2024-03-24T10:58:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,SCooney,2024-00022167-001,41.80254364012061,-71.4360962027687,RIDOT,,
2024-00022165,100 Block ROOSEVELT ST,2024-03-24T10:51:53.000,3,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JLugo,2024-00022165-001,41.81129368384917,-71.44967653694036,E911,,Larceny-theft
2024-00022159,200 Block POTTERS AVE,2024-03-24T10:49:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,VTavarez,2024-00022159-001,41.80356199237879,-71.41665559685401,E911,,
2024-00022162,0 Block SIMMONS ST,2024-03-24T10:47:35.000,3,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JLugo,2024-00022162-001,41.80902030967877,-71.45740562649841,E911,,Larceny-theft
2024-00022152,CRANSTON ST &  PARADE ST,2024-03-24T10:18:25.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,MAddai,2024-00022152-001,41.8118057192514,-71.43113708991196,RIDOT,,
2024-00022142,200 Block POWER ST,2024-03-24T08:59:00.000,3,2024,Request for Assistance,Not Used,No Violations,0,MCifuentes,2024-00022142-001,41.82390960610411,-71.39178330037069,E911,,
2024-00022124,300 Block BROAD ST,2024-03-24T06:57:00.000,3,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MAddai,2024-00022124-001,41.81372344457797,-71.42161516213079,E911,,Larceny-theft
2024-00022123,300 Block WASHINGTON ST,2024-03-24T06:53:00.000,3,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00022123-001,41.81911160285399,-71.42140396461389,E911,,
2024-00022127,0 Block FOUNTAIN ST,2024-03-24T06:40:00.000,3,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JPalmer,2024-00022127-001,41.82379474131652,-71.41531897270953,E911,,Larceny-theft
2024-00500441,GARNET ST &  FRIENDSHIP ST,2024-03-24T05:16:19.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGreeno,2024-00500441-001,41.82123565004308,-71.41015625023472,RIDOT,,
2024-00022112,500 Block EDDY ST,2024-03-24T03:26:27.000,3,2024,"Assault, Aggravated",11-5-16,ASSAULT OF HEALTH CARE PROVIDERS OR EMERGENCY SERVICES MEDICAL PERSONNEL,1,CSalinas,2024-00022112-001,41.81177014436464,-71.40993132223112,E911,Aggravated Assault,
2024-00022104,CHARLES ST &  SILVER SPRING ST,2024-03-24T02:38:39.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,KWoodbine,2024-00022104-001,41.84480666853314,-71.41870117445488,RIDOT,,
2024-00022099,ATWELLS AVE &  DEAN ST,2024-03-24T02:25:00.000,3,2024,Traffic Violation,31-14-1,Failure to Maintain Control,1,RAbenante,2024-00022099-001,41.82344436073268,-71.42478944173826,RIDOT,,
2024-00022099,ATWELLS AVE &  DEAN ST,2024-03-24T02:25:00.000,3,2024,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,RAbenante,2024-00022099-002,41.82344436073268,-71.42478944173826,RIDOT,,
2024-00022099,ATWELLS AVE &  DEAN ST,2024-03-24T02:25:00.000,3,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,RAbenante,2024-00022099-003,41.82344436073268,-71.42478944173826,RIDOT,,
2024-00022097,200 Block GROVE ST,2024-03-24T02:14:36.000,3,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,KBaxter,2024-00022097-001,41.82016744869715,-71.43935516341898,E911,,
2024-00022043,100 Block SACKETT ST,2024-03-23T23:32:00.000,3,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,AFrancis,2024-00022043-001,41.79412413357677,-71.4186065442002,E911,,
2024-00022029,BRANCH AVE  &  146,2024-03-23T22:33:52.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,RRaso,2024-00022029-001,41.85337828830943,-71.42770386327255,RIDOT,,
2024-00500438,600 Block BRANCH,2024-03-23T21:24:05.000,3,2024,Property Damage,Not Used,No Violations,0,JGreeno,2024-00500438-001,41.852508252800405,-71.42788527264624,E911,,
2024-00022018,700 Block BROAD ST,2024-03-23T20:51:00.000,3,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,AFrancis,2024-00022018-001,41.80348462432887,-71.4192110916867,E911,Aggravated Assault,
2024-00022018,700 Block BROAD ST,2024-03-23T20:51:00.000,3,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,AFrancis,2024-00022018-002,41.80348462432887,-71.4192110916867,E911,,Larceny-theft
2024-00022015,100 Block VALLEY ST,2024-03-23T20:46:27.000,3,2024,Auto Towed,Not Used,Parking or MV Violation,0,AMitura,2024-00022015-001,41.82116880685736,-71.44011533284194,E911,,
2024-00022014,300 Block VALLEY ST,2024-03-23T20:43:46.000,3,2024,Disturbance,Not Used,No Violations,0,ELane,2024-00022014-001,41.82652664187068,-71.43835314948342,E911,,
2024-00022141,200 Block WEYBOSSET ST,2024-03-23T20:00:00.000,3,2024,Disturbance,Not Used,No violations,0,LGianfrancesco,2024-00022141-001,41.82120900562539,-71.41285687792322,E911,,
2024-00021983,0 Block DABOLL ST,2024-03-23T18:56:00.000,3,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,AFrancis,2024-00021983-001,41.80437825025587,-71.42180350431553,E911,,
2024-00021977,0 Block PUTNAM ST,2024-03-23T18:05:01.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,AMitura,2024-00021977-001,41.82178909637578,-71.44421919198818,E911,,Motor Vehicle Theft
2024-00500436,100 Block VALLEY ST,2024-03-23T17:39:56.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGreeno,2024-00500436-001,41.82116880685736,-71.44011533284194,E911,,
2024-00021967,0 Block PROVIDENCE PL,2024-03-23T17:07:55.000,3,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,CMain,2024-00021967-001,41.82785069219448,-71.41595966555397,E911,,Larceny-theft
2024-00500434,300 Block MANTON AVE,2024-03-23T16:28:20.000,3,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,JGreeno,2024-00500434-001,41.823588397753554,-71.45175349249661,E911,,
2024-00021959,300 Block WESTMINSTER ST,2024-03-23T16:10:00.000,3,2024,Trespass,Not Used,No Violations,0,JAntoniou,2024-00021959-001,41.821651752955006,-71.41466815372104,E911,,
2024-00021953,0 Block ALASKA ST,2024-03-23T15:58:00.000,3,2024,Auto Fire,Not Used,No Violations,0,CHines,2024-00021953-001,41.85529485265195,-71.42299204722515,E911,,
2024-00021947,300 Block WESTMINSTER ST,2024-03-23T14:39:00.000,3,2024,"Assault,Felony",Not Used,"Under Investigation, Offense Pending",0,JAntoniou,2024-00021947-001,41.821651752955006,-71.41466815372104,E911,Aggravated Assault,
2024-00021934,300 Block ADMIRAL ST,2024-03-23T13:27:00.000,3,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00021934-001,41.84611770246427,-71.42738564850913,E911,,
2024-00021937,0 Block LINWOOD AVE,2024-03-23T13:27:00.000,3,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,DSepe,2024-00021937-001,41.8080051945304,-71.43800070826205,E911,,Motor Vehicle Theft
2024-00021933,0 Block PROSPER ST,2024-03-23T13:21:40.000,3,2024,Property Damage,Not Used,No Violations,0,CHines,2024-00021933-001,41.85822796894431,-71.42573357199143,E911,,
2024-00021931,800 Block CHARLES ST,2024-03-23T13:08:20.000,3,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JBenros,2024-00021931-001,41.859285277618326,-71.42158954302354,E911,,
2024-00500432,300 Block W RIVER ST,2024-03-23T12:57:15.000,3,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGreeno,2024-00500432-001,41.84542001176274,-71.4120919237903,E911,,
2024-00021906,200 Block MAGNOLIA ST,2024-03-23T11:20:09.000,3,2024,Assistance Rendered,Not Used,No Violations,0,ADzialo,2024-00021906-001,41.81203616415158,-71.44889727029489,E911,,
